path,type,size_bytes,lines,package,runtime_or_dev,imports_in_count,imports_out_count,public_symbols,entrypoint,dynamic_reference_risk,side_effect_on_import,network_access,filesystem_write,starts_thread_or_process,qt_dependency,tests_covering_file,responsibility,current_status,proposed_action,destination,confidence,evidence
docs/migration/terralab-decoupling/prompts/11_TERRAIN_GEOMETRY_PLAN.md,documentation,4497,124,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
docs/migration/terralab-decoupling/prompts/12_TERRAIN_MATERIALS_LIGHTING.md,documentation,4322,117,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
docs/migration/terralab-decoupling/prompts/13_QPAINTER_TERRAIN_ADAPTER.md,documentation,4070,121,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
docs/migration/terralab-decoupling/prompts/14_COMPUTE_PORTS.md,documentation,4383,120,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/migration/terralab-decoupling/prompts/15_DATA_AND_TERRAIN_PORTS.md,documentation,4703,127,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/migration/terralab-decoupling/prompts/16_APPLICATION_CONTROLLER_THIN_QT_VIEW.md,documentation,4631,128,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/migration/terralab-decoupling/prompts/17_TYPED_TRANSPORT_AND_ZERO_COPY.md,documentation,4931,139,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/migration/terralab-decoupling/prompts/18_RECORDING_HEADLESS_CONFORMANCE.md,documentation,4096,116,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/migration/terralab-decoupling/prompts/19_THREEJS_HOST_AND_PRIMITIVES.md,documentation,4461,117,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/migration/terralab-decoupling/prompts/20_THREEJS_CELESTIAL_CAPABILITIES.md,documentation,4164,112,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/migration/terralab-decoupling/prompts/21_THREEJS_TERRAIN_INTERACTION_PARITY.md,documentation,4335,119,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
docs/migration/terralab-decoupling/prompts/22_LEGACY_REMOVAL_FINAL_HARDENING.md,documentation,5576,163,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
docs/pipeline.md,documentation,2542,50,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/roadmap.md,documentation,1207,27,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/terrain_render_delivery.md,documentation,17364,334,docs,dev,0,0,,,false,false,false,false,false,true,,Project documentation or architecture evidence.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
docs/terrain_render_pipeline_analysis.md,documentation,18656,365,docs,dev,0,0,,,false,false,false,false,false,false,,Project documentation or architecture evidence.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
plans/deprecated_methods_registry.json,configuration,3771,85,plans,dev,0,0,,,false,false,false,false,false,false,,Repository support or data file.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
plans/refactor_fase2.md,documentation,12978,393,plans,dev,0,0,,,false,false,false,false,false,false,,Repository support or data file.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
pyproject.toml,configuration,3136,119,pyproject.toml,repository,0,0,,,false,false,true,false,false,true,,Canonical packaging metadata and tool configuration.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
scripts/build_stars_dataset.py,python,11115,367,scripts,dev,0,0,compress_npz_to_zst;concat_chunks;main;normalize_arrays;read_ecsv_columns,,false,false,false,true,false,false,,Command-line or developer tooling.,compatibility_risk,MOVE,TerraLab/cli/build_stars_dataset.py,0.85,Supported entry points must live in TerraLab.cli; others require classification. 4 broad exception handlers.
scripts/check_lp_domes.py,python,2712,89,scripts,dev,0,1,main,,false,false,false,false,false,false,,Command-line or developer tooling.,active_or_unconfirmed,MOVE,TerraLab/cli/check_lp_domes.py,0.85,Supported entry points must live in TerraLab.cli; others require classification.
scripts/convert_star_ecsv_to_npz.py,python,4586,162,scripts,dev,0,0,convert_file;count_ecsv_rows;main,,false,false,false,false,false,false,,Command-line or developer tooling.,active_or_unconfirmed,MOVE,TerraLab/cli/convert_star_ecsv_to_npz.py,0.85,Supported entry points must live in TerraLab.cli; others require classification.
scripts/debug_lp.py,python,1447,50,scripts,dev,0,0,get_bortle,,false,false,false,false,false,false,,Command-line or developer tooling.,active_or_unconfirmed,MOVE,TerraLab/cli/debug_lp.py,0.85,Supported entry points must live in TerraLab.cli; others require classification.
scripts/predict_mlim.py,python,1522,56,scripts,dev,0,1,main,,false,false,false,true,false,false,,Command-line or developer tooling.,active_or_unconfirmed,MOVE,TerraLab/cli/predict_mlim.py,0.85,Supported entry points must live in TerraLab.cli; others require classification.
scripts/query_stars_npy.py,python,21137,635,scripts,dev,0,0,SQLQuery;add_virtual_fields;apply_condition;compute_aggregations;load_dataset;load_npz;load_split_npy_dir;load_structured_npy;main;parse_sql_query;parse_where;resolve_field;write_aggregate_output;write_output,,true,false,false,true,false,false,,Command-line or developer tooling.,compatibility_risk,MOVE,TerraLab/cli/query_stars_npy.py,0.85,Supported entry points must live in TerraLab.cli; others require classification.
scripts/verify_industrial_lp.py,python,1866,58,scripts,dev,0,1,main,,false,false,false,false,false,false,,Command-line or developer tooling.,active_or_unconfirmed,MOVE,TerraLab/cli/verify_industrial_lp.py,0.85,Supported entry points must live in TerraLab.cli; others require classification.
tests/architecture/__init__.py,python,54,1,tests,dev,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,Automated characterization or contract test.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
tests/architecture/test_boundaries.py,python,15831,435,tests,dev,0,0,test_canonical_runtime_types_have_one_definition;test_domain_and_layer_boundaries;test_packages_do_not_use_numbered_fragments_or_dynamic_namespace_copying;test_product_module_graph_is_acyclic;test_pure_terrain_render_does_not_perform_file_io;test_renderers_do_not_expose_parallel_impl_functions;test_runtime_readers_never_enable_numpy_pickle;test_shared_star_catalog_limit_has_one_owner;test_silent_generic_exception_debt_does_not_increase;test_terrain_worker_has_one_runtime_owner;test_ui_has_no_calculation_threads_or_fixed_16ms_render_loop;test_ui_process_cannot_import_science_or_render_implementations;test_ui_process_never_uses_blocking_qprocess_waits,,false,false,true,false,false,true,,Automated characterization or contract test.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
tests/architecture/test_import_safety.py,python,1737,57,tests,dev,0,0,test_imports_do_not_create_files_or_application,,false,false,false,true,false,true,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/architecture/test_mvc_file_roles.py,python,2131,73,tests,dev,0,0,test_mvc_file_role_manifest_has_exact_product_coverage;test_mvc_file_role_manifest_matches_the_canonical_baseline_counts,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/cli/test_entrypoints.py,python,1440,54,tests,dev,0,2,test_calibration_missing_columns_is_an_error;test_desktop_entrypoint_first_shows_every_route_fullscreen;test_supported_entrypoint_help_does_not_run_work,,false,false,false,true,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/common/test_cache.py,python,1342,46,tests,dev,0,1,test_byte_lru_evicts_by_resident_bytes;test_byte_lru_is_safe_under_parallel_get_and_put;test_byte_lru_tracks_hits_misses_replacement_and_eviction,,false,false,false,false,true,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/common/test_cancellation.py,python,905,29,tests,dev,0,1,test_generation_controller_is_monotonic_under_concurrency;test_new_generation_cancels_previous_token,,false,false,false,false,true,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/common/test_exception_reporting.py,python,585,18,tests,dev,0,1,test_suppressed_exception_is_observable_with_operation_context,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/common/test_performance_budget.py,python,1167,27,tests,dev,0,2,test_performance_backends_have_independent_rollback_flags;test_performance_budget_uses_shared_40_40_20_split,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/data/test_gaia_process_pipeline.py,python,1861,53,tests,dev,0,3,test_gaia_import_and_index_pipeline_runs_in_spawn_process,,false,false,false,true,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/data/test_star_colours.py,python,567,16,tests,dev,0,1,test_star_colour_lut_stays_within_one_channel_level,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/light_pollution/test_processing.py,python,2208,70,tests,dev,0,1,test_convolution_handles_edges_nan_and_partial_windows;test_preprocess_preserves_geospatial_metadata_and_normalizes_nodata;test_window_plan_covers_non_multiple_raster_once,,false,false,false,true,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/terrain/test_asc_cache.py,python,846,32,tests,dev,0,1,test_asc_cache_materialization_uses_spawned_bounded_workers,,false,false,false,true,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/terrain/test_bands.py,python,399,13,tests,dev,0,1,test_fractional_thousands_have_one_suffix;test_generated_band_ids_never_repeat_the_suffix,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/terrain/test_elevation_query.py,python,2253,79,tests,dev,0,2,test_elevation_query_never_invents_ground_outside_coverage;test_elevation_query_reports_provenance_and_observer_height,,true,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/terrain/test_raster_windows.py,python,1222,39,tests,dev,0,1,test_geotiff_prepare_region_never_materializes_the_full_roi,,false,false,false,true,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/terrain/test_tile_index.py,python,3517,110,tests,dev,0,2,Cache;test_asc_batch_spatial_sampling_preserves_overlap_nodata_fallback;test_tile_cache_keeps_pinned_near_field_inside_byte_budget;test_tile_cache_prioritizes_next_batch_before_eviction;test_tile_spatial_index_matches_brute_force_candidates,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/terrain/test_vectorized_raycast.py,python,9926,315,tests,dev,0,3,BatchTerrain;LightSampler;ScalarTerrain;test_fine_raycast_retains_only_capped_relief_azimuths;test_prepare_progress_is_throttled_to_meaningful_percent_changes;test_preview_payload_is_resolved_only_and_capped_to_1440_azimuths;test_relief_mesh_precision_is_decoupled_from_subpixel_ray_step;test_relief_mesh_reuses_polar_field_and_batches_only_cartesian_patch;test_vectorized_light_sampling_uses_batch_api_and_matches_scalar;test_vectorized_polar_field_retains_only_mesh_distance_rings;test_vectorized_preview_count_is_bounded_and_finishes;test_vectorized_progress_and_previews_are_emitted_at_batch_boundaries;test_vectorized_raycast_matches_scalar_with_nodata_exit,,true,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_adaptive_sampling.py,python,6663,205,tests,dev,0,3,RadialProvider;test_abrupt_terrain_increases_retained_samples;test_adaptive_sampling_never_exceeds_configured_sample_cap;test_final_projected_error_is_bounded_above_minimum_step;test_flat_terrain_keeps_fewer_samples_than_legacy_progression;test_narrow_crest_midpoint_is_not_lost;test_progressive_baker_reduces_independent_refined_ray_profiles,,false,false,false,false,false,false,,Automated characterization or contract test.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
tests/test_assets_manager_data_sources.py,python,13729,430,tests,dev,0,4,test_bundled_light_pollution_is_registered_in_typed_catalogue;test_dem_autolocation_uses_recursive_ascii_mosaic_coverage;test_dem_autolocation_uses_recursive_geotiff_mosaic_coverage;test_invalid_typed_import_is_catalogued_disabled_and_never_marked_ready;test_remove_layer_data_deletes_managed_sources_and_preserves_external_files;test_remove_layer_keeps_managed_path_shared_with_another_layer;test_remove_sky_layer_clears_owned_directory_but_not_linked_source;test_typed_imports_keep_datasets_independent_and_do_not_write_legacy_paths,,true,false,false,true,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_astro_rendering.py,python,51127,1572,tests,dev,0,17,CapturingOverlay;RecordingOverlay;test_astro_canvas_update_accepts_unexpected_arguments;test_cartesian_near_patch_covers_nadir_without_a_polar_cap_or_hole;test_distance_silhouettes_use_the_full_sky_projection;test_eclipse_lock_uses_real_moon_position_for_overlap_geometry;test_equatorial_to_galactic_conversion_for_galactic_center;test_galactic_centre_lands_in_southern_sky_on_northern_summer_night;test_horizon_overlay_can_stay_empty_without_procedural_fallback;test_horizon_overlay_does_not_truncate_visible_surface_spans_offscreen;test_horizon_overlay_draws_terrain_mesh_offscreen;test_horizon_overlay_solar_shading_changes_with_sun_az_offscreen;test_horizon_profile_loads_legacy_terrain_mesh_without_visible;test_horizon_profile_roundtrip_preserves_resolved_mask;test_horizon_profile_roundtrip_preserves_surface_points;test_horizon_profile_roundtrip_preserves_terrain_mesh;test_horizon_worker_parses_json_progress_events_and_formats_user_message;test_legacy_mesh_without_visible_uses_the_common_surface_geometry;test_ngc_aliases_include_messier_compact_and_common_name_tokens;test_ngc_catalog_loader_accepts_openngc_csv;test_non_scope_prefilter_respects_max_count_when_catalog_sorted;test_polar_mesh_normals_cover_cells_between_visible_ridges;test_profile_interaction_reduces_depth_layers_but_keeps_endpoints;test_profile_lod_bounds_dense_series_and_preserves_extrema;test_profile_mode_paints_sampled_surface_material;test_scope_activation_can_skip_remote_weather_fetch;test_scope_prefilter_can_disable_sync_index_build_without_pending;test_scope_prefilter_skips_sync_index_build_while_async_warmup_is_pending;test_settled_profile_reuses_composited_terrain_image;test_stars_renderer_cached_altaz_uses_year_when_available;test_surface_geometry_keeps_the_circular_azimuth_seam_continuous;test_surface_geometry_matches_random_exhaustive_envelopes;test_surface_geometry_preserves_peaks_saddles_and_occlusion;test_surface_geometry_splits_nodata_and_reversed_projection;test_surface_simplification_has_bounded_projected_error;test_terrain_3d_toggle_switches_between_mesh_and_all_distance_silhouettes;test_terrain_light_factor_tracks_solar_azimuth_and_haze;test_terrain_projection_uses_full_altitude_azimuth_coordinates;test_terrain_span_brush_preserves_lateral_light_variation;test_terrain_sun_visibility_casts_shadow_behind_ridge;test_terrain_surface_opacity_flag_is_reversible;test_terrain_zbuffer_keeps_nearest_triangle_per_subsample,,true,false,false,true,false,true,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_bake_process_atomic_save.py,python,4569,152,tests,dev,0,3,test_atomic_save_profile_propagates_non_permission_errors;test_atomic_save_profile_retries_permission_error;test_emit_event_uses_fd_stdout_when_pythonw_streams_missing;test_preview_snapshots_use_immutable_unique_paths;test_resolve_raycast_step_keeps_default_for_coarser_dem;test_resolve_raycast_step_uses_finer_step_for_5m_dem,,true,false,false,true,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_compact_control_layout.py,python,9658,274,tests,dev,0,0,test_vertical_drawer_preserves_controls_and_quick_actions,,true,false,false,true,false,true,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_config.py,python,1478,56,tests,dev,0,1,test_config_persistence;test_default_language;test_set_and_get_config,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_copernicus_asset_integration.py,python,11670,390,tests,dev,0,8,CancelledManager;FakeCopernicusManager;FakeSelectionDialog;test_cancelled_copernicus_job_is_persisted_as_paused;test_confirmation_blocks_bbox_outside_service_coverage;test_confirmation_uses_async_nodata_result_without_network;test_confirmed_preflight_launches_existing_background_job;test_copernicus_result_is_registered_without_changing_surface_mode;test_onboarding_passes_complete_previous_request_to_async_preflight;test_orthophoto_descriptor_advertises_automatic_download;test_removing_orthophoto_includes_resumable_copernicus_fragments;test_user_orthophoto_is_not_falsely_attributed_to_copernicus,,true,false,false,true,false,true,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_copernicus_orthophoto.py,python,44545,1424,tests,dev,0,2,test_arcgis_etrs89_extended_laea_wkt_is_accepted_as_epsg_3035;test_bbox_intersection_detects_partial_and_outside_service_coverage;test_bbox_is_explicitly_west_south_east_north;test_cancelled_manager_run_resumes_only_completed_fragments;test_client_rejects_truncated_or_non_raster_http_content;test_client_retries_streams_and_validates_real_geotiff;test_client_sanitizes_html_500_and_emits_request_diagnostics;test_coarse_resolution_caps_fragment_ground_span_for_mosaic_limit;test_estimator_uses_ceil_and_reports_u8_u16_and_fragment_count;test_export_descriptor_rejects_untrusted_or_inconsistent_href;test_export_image_params_use_native_u16_transport_and_lz77;test_failed_concurrent_run_adopts_tiff_published_by_sibling;test_format_bytes_dual_uses_decimal_and_binary_units;test_fragment_plan_is_exactly_aligned_by_integer_pixel_offsets;test_fragment_planner_supports_exact_service_dimension_limits;test_large_mosaic_generates_internal_overviews;test_manager_adopts_valid_final_missing_only_manifest_commit;test_manager_reuses_verified_final_without_disk_check_or_mosaic;test_manager_run_resumes_completed_fragments_and_records_final_output;test_manager_writes_persistent_request_and_transport_log;test_manifest_persists_valid_fragments_and_rejects_corruption;test_mosaic_preserves_common_nodata_and_keeps_none_when_unpublished;test_nodata_preflight_labels_all_zero_rgb_as_an_estimate;test_out_of_core_mosaic_preserves_fragment_alignment_and_validates;test_request_json_round_trip_keeps_explicit_bbox_and_all_options;test_request_rejects_values_outside_product_and_service_contract;test_resume_adopts_unrecorded_fragments_before_space_preflight;test_retry_backoff_is_cooperatively_cancellable;test_service_coverage_assessment_reports_inside_partial_and_outside;test_stale_final_manifest_rebuilds_from_verified_fragments;test_transform_accepts_selections_with_negative_longitudes;test_transform_bounds_uses_wgs84_to_3035_with_densification;test_u16_output_preserves_native_values_without_radiometric_conversion;test_u8_output_uses_one_global_stretch_for_u16_values_above_255;test_uncompressed_estimate_equals_selected_raw_size,,true,false,true,true,false,false,,Automated characterization or contract test.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
tests/test_copernicus_orthophoto_dialog.py,python,7724,261,tests,dev,0,2,test_bridge_preserves_explicit_west_south_east_north_order;test_bridge_rejects_empty_inverted_or_non_finite_bounds;test_dialog_builds_default_compressed_u8_request_and_all_metrics;test_initial_request_restores_resume_critical_controls_and_grid;test_map_document_uses_live_official_wms_and_interactive_controls;test_reset_delete_and_initial_rectangle_are_sent_to_the_web_map;test_resolution_and_format_controls_rebuild_the_same_download_request;test_web_load_and_javascript_errors_are_visible,,true,false,false,false,false,true,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_data_layers_ui_contract.py,python,7336,225,tests,dev,0,4,test_checked_surface_layer_requests_initial_refresh_once;test_data_layers_dialog_uses_dark_theme_for_native_qt_surfaces;test_disabling_surface_layer_hides_material_and_does_not_start_sampling;test_light_pollution_can_enable_with_runtime_fallback_without_onboarding;test_runtime_effective_source_overrides_catalogue_candidate_in_label;test_runtime_empty_surface_source_reports_synthetic_fallback;test_surface_checkbox_does_not_prompt_when_either_product_is_ready;test_surface_only_catalogue_change_recolors_latest_profile_without_bake;test_user_click_on_missing_layer_opens_focused_library,,true,false,false,false,false,false,,Automated characterization or contract test.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
tests/test_data_library.py,python,4795,125,tests,dev,0,1,test_asset_manifest_entry_can_be_removed_atomically;test_corrupt_pointer_is_reported;test_environment_root_has_priority_over_pointer;test_legacy_migration_rewrites_only_managed_catalogue_paths;test_selected_library_creates_versioned_layout_and_pointer;test_versioned_migration_keeps_external_assets_linked,,false,false,false,true,false,false,,Automated characterization or contract test.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
tests/test_data_sources.py,python,30353,926,tests,dev,0,3,test_async_dialog_inspection_transitions_pending_to_healthy_or_invalid;test_default_registry_uses_runtime_catalog_path;test_dialog_source_signature_tracks_inspection_metadata_and_health;test_directory_fingerprint_tracks_nested_raster_tiles_and_is_persisted;test_disabled_missing_and_removed_sources_fall_back_without_disk_deletion;test_duplicate_registration_returns_existing_source;test_elevation_selection_uses_coverage_priority_resolution_and_stable_id;test_equivalent_s2glc_encodings_remain_cross_encoding_fallbacks;test_explicit_source_fingerprint_is_not_overwritten_by_path_refresh;test_independent_registry_instances_merge_without_lost_updates;test_inspection_finished_while_open_updates_normal_dialog_changes;test_inspection_health_excludes_pending_and_invalid_sources;test_land_cover_fallback_never_uses_an_orthophoto;test_land_cover_preference_does_not_change_surface_mode;test_late_inspection_change_is_replayed_after_modal_close;test_legacy_migration_is_deduplicated_missing_safe_and_one_time;test_legacy_reader_supports_nested_mapping;test_legacy_surface_layer_type_value_loads_as_surface_mode;test_legacy_surface_types_are_atomically_rewritten_to_land_cover;test_light_pollution_selection_and_no_source_reason;test_manual_surface_rgb_can_fall_back_to_categorical;test_registry_round_trip_preserves_complete_metadata_and_preferences;test_surface_categorical_precedes_rgb_but_manual_selection_wins;test_v3_migration_splits_orthophoto_and_land_cover_encodings;test_wrapped_antimeridian_coverage,,true,false,false,true,false,true,,Automated characterization or contract test.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
tests/test_deprecated_registry.py,python,1395,52,tests,dev,0,1,test_deprecated_registry_schema_and_uniqueness;test_emit_deprecation_warning,,false,false,false,false,false,false,,Automated characterization or contract test.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
tests/test_design_system.py,python,1716,57,tests,dev,0,2,test_core_palette_has_accessible_text_contrast;test_custom_widget_theme_uses_the_shared_tokens;test_global_theme_covers_the_primary_widget_families,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_diffuse_coords.py,python,2030,67,tests,dev,0,3,test_galactic_center_conversion_is_stable;test_projection_grid_builds_without_nan;test_projection_roundtrip_sample,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_diffuse_noise.py,python,3752,124,tests,dev,0,4,test_effective_opacity_fades_with_bortle;test_effective_opacity_is_zero_in_daylight;test_effective_opacity_manual_mode_uses_mag_limit;test_sample_rgba_changes_with_ra_offset;test_sample_rgba_is_stable_for_same_query,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_ephemeris_coordinator.py,python,1387,45,tests,dev,0,1,test_coordinator_snapshot_timestamp_does_not_shift_eclipse_date;test_ephemeris_context_uses_zero_based_day_of_year;test_subminute_eclipse_rejects_snapshot_two_minutes_out_of_date,,false,false,false,false,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
tests/test_gaia_manifest_resolution.py,python,2234,78,tests,dev,0,1,test_gaia_manifest_is_never_discovered_from_the_working_directory;test_gaia_manifest_resolution_is_identical_from_different_cwds;test_relative_gaia_path_requires_an_absolute_library_root,,false,false,false,true,false,false,,Automated characterization or contract test.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
